SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,005008,出售附属公司,-486000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,005009,收购附属公司,2396000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,005010,收回投资所得现金,142129000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,005011,投资支付现金,137482000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,005997,投资业务其他项目,912000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,005999,投资业务现金净额,-27552000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,006999,融资前现金净额,-3352000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007001,新增借款,3559000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007002,偿还借款,4288000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007006,发行股份,4890000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007008,回购股份,13054000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007009,赎回债券,5378000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007010,发行债券,18497000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007013,购买子公司少数股权而支付的现金,-1669000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007997,融资业务其他项目,-230000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,007999,融资业务现金净额,5665000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,008001,汇率影响,-212000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,010999,现金净额,2101000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,011001,期初现金,34439000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,011999,期末现金,36540000000
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,013999,非运算项目,62362000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001001,除税前溢利(业务利润),-2288000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001004,减:投资收益,1051000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001006,加:减值及拨备,11143000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001008,减:出售资产之溢利,-500000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001009,加:折旧及摊销,22138000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001011,加:购股权开支,5626000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001997,加:经营调整其他项目,-923000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,001999,营运资金变动前经营溢利,35145000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002002,应收帐款减少,-1779000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002003,应收关联方款项(增加)减少,-135000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002004,应付帐款及应计费用增加(减少),-1653000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002005,应付关联方款项增加(减少),-139000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002006,营运资本变动其他项目,-4459000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002007,预付款项、按金及其他应收款项减少(增加),1515000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002009,递延收入(增加)减少,-37000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,002999,经营产生现金,28458000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,003999,经营业务现金净额,28458000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005005,购建固定资产,6428000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005007,购建无形资产及其他资产,12693000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005008,出售附属公司,-476000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005009,收购附属公司,969000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005010,收回投资所得现金,345243000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005011,投资支付现金,344675000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005997,投资业务其他项目,24000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,005999,投资业务现金净额,-19974000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,006999,融资前现金净额,8484000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007001,新增借款,3684000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007002,偿还借款,3334000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007006,发行股份,419000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007008,回购股份,4958000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007009,赎回债券,6912000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007010,发行债券,7900000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007997,融资业务其他项目,-672000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,007999,融资业务现金净额,-3873000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,008001,汇率影响,1000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,010999,现金净额,4612000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,011001,期初现金,29827000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,011999,期末现金,34439000000
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,013999,非运算项目,74186000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001001,除税前溢利(业务利润),22582000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001004,减:投资收益,7569000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001006,加:减值及拨备,1659000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001008,减:出售资产之溢利,5525000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001009,加:折旧及摊销,18634000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001011,加:购股权开支,4676000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001997,加:经营调整其他项目,-1771000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,001999,营运资金变动前经营溢利,32686000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002002,应收帐款减少,-1611000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002003,应收关联方款项(增加)减少,527000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002004,应付帐款及应计费用增加(减少),4094000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002005,应付关联方款项增加(减少),756000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002006,营运资本变动其他项目,-1333000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002009,递延收入(增加)减少,848000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002999,经营产生现金,35967000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,003999,经营业务现金净额,35967000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005005,购建固定资产,8772000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005007,购建无形资产及其他资产,385000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005008,出售附属公司,5581000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005009,收购附属公司,1978000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005010,收回投资所得现金,316374000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005011,投资支付现金,338041000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005012,应收关联方款项(增加)减少(投资),-3638000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005997,投资业务其他项目,-10877000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005999,投资业务现金净额,-34460000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007001,新增借款,19067000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007002,偿还借款,14579000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007006,发行股份,676000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007008,回购股份,3312000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007010,发行债券,23085000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007997,融资业务其他项目,-9855000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007999,融资业务现金净额,15082000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,008001,汇率影响,1902000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,010999,现金净额,18491000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,011001,期初现金,11336000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,011999,期末现金,29827000000
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,013999,非运算项目,9368000000
